frame	time	x	y	burst
70435	31	357	141	0
70436	69	356	138	0
70437	108	356	135	0
70438	141	356	131	0
70439	173	355	129	0
70440	206	355	126	0
70441	248	354	122	0
70442	281	354	119	0
70443	316	353	115	0
70444	359	353	111	0
70445	393	353	108	0
70446	424	353	106	0
70447	458	353	102	0
70448	503	353	98	0
70449	538	352	92	0
70450	573	352	88	0
70451	605	352	86	0
70452	638	352	83	0
70453	680	352	80	0
70454	730	351	76	0
70455	767	351	72	0
70456	800	350	66	0
70457	835	350	63	0
70458	867	350	59	0
70459	900	350	56	0
70460	933	350	52	0
70461	969	349	50	0
70462	1003	349	47	0
70463	1043	349	44	0
70464	1098	349	41	0
70465	1144	349	36	0
70466	1175	349	36	0
70467	1209	349	37	0
70468	1254	349	39	0
70469	1300	349	40	0
70470	1338	348	40	0
70471	1371	348	42	0
70472	1402	348	43	0
70473	1436	347	43	0
70474	1468	347	44	0
70475	1502	347	45	0
70476	1545	347	46	0
70477	1582	347	46	0
70478	1618	349	46	0
70479	1664	344	48	0
70480	1696	343	49	0
70481	1732	343	49	0
70482	1779	339	51	0
70483	1817	338	52	0
70484	1853	338	52	0
70485	1888	335	54	0
70486	1925	334	54	0
70487	1964	333	54	0
70488	1999	333	54	0
70489	2031	332	54	0
70490	2069	329	55	0
70491	2127	328	55	0
70492	2173	325	57	0
70493	2205	323	58	0
70494	2238	321	59	0
70495	2276	317	60	0
70496	2320	315	61	0
70497	2365	311	61	0
70498	2403	307	62	0
70499	2443	306	62	0
70500	2492	302	64	0
70501	2529	297	66	0
70502	2570	296	66	0
70503	2634	293	66	0
70504	2690	287	68	0
70505	2754	284	69	0
70506	2797	278	70	0
70507	2842	274	71	0
70508	2883	272	72	0
70509	2922	271	72	0
70510	2958	269	73	0
70511	2996	266	74	0
70512	3031	264	76	0
70513	3067	263	78	0
70514	3099	261	80	0
70515	3146	261	82	0
70516	3178	261	83	0
70517	3215	261	85	0
70518	3253	259	87	0
70519	3288	258	88	0
70520	3321	259	89	0
70521	3355	258	90	0
70522	3390	257	91	0
70523	3438	252	93	0
70524	3472	257	99	0
70525	3505	254	96	0
70526	3550	254	94	0
70527	3599	255	93	0
70528	3640	256	93	0
70529	3674	256	93	0
70530	3724	256	93	0
70531	3759	256	93	0
70532	3798	255	94	0
70533	3843	255	95	0
70534	3874	255	98	0
70535	3907	255	99	0
70536	3948	255	102	0
70537	3984	255	105	0
70538	4030	256	110	0
70539	4072	257	113	0
70540	4118	257	115	0
70541	4154	257	119	0
70542	4191	258	122	0
70543	4232	258	125	0
70544	4270	258	130	0
70545	4302	258	134	0
70546	4347	259	135	0
70547	4384	259	138	0
70548	4432	259	143	0
70549	4475	259	146	0
70550	4514	259	148	0
70551	4550	260	151	0
70552	4591	260	154	0
70553	4657	260	159	0
70554	4729	261	165	0
70555	4777	261	171	0
70556	4831	260	178	0
70557	4866	260	181	0
70558	4910	260	184	0
70559	4961	260	186	0
70560	5002	260	193	0
70561	5034	260	197	0
70562	5073	260	200	0
70563	5110	259	203	0
70564	5160	259	206	0
70565	5199	258	213	0
70566	5262	258	216	0
70567	5309	258	218	0
70568	5346	258	224	0
70569	5392	258	227	0
70570	5436	259	230	0
70571	5478	260	236	0
70572	5517	260	238	0
70573	5552	261	245	0
70574	5599	262	248	0
70575	5646	262	251	0
70576	5680	262	253	0
70577	5738	263	257	0
70578	5781	264	264	0
70579	5828	265	266	0
70580	5878	265	269	0
70581	5921	266	276	0
70582	5953	267	280	0
70583	6016	267	283	0
70584	6048	267	285	0
70585	6093	268	291	0
70586	6136	268	294	0
70587	6178	268	296	0
70588	6226	268	299	0
70589	6268	268	305	0
70590	6299	268	308	0
70591	6350	269	311	0
70592	6407	268	315	0
70593	6446	268	320	0
70594	6504	268	323	0
70595	6554	268	328	0
70596	6591	269	334	0
70597	6630	269	337	0
70598	6672	269	341	0
70599	6710	269	344	0
