frame	time	x	y	burst
383265	32	397	55	0
383266	70	394	52	0
383267	114	394	51	0
383268	154	391	49	0
383269	192	390	48	0
383270	226	388	45	0
383271	261	386	45	0
383272	304	385	45	0
383273	336	384	45	0
383274	371	382	43	0
383275	406	382	43	0
383276	440	381	42	0
383277	472	381	42	0
383278	509	381	42	0
383279	543	381	42	0
383280	579	381	42	0
383281	615	381	42	0
383282	652	381	43	0
383283	688	381	44	0
383284	722	381	45	0
383285	755	381	46	0
383286	787	381	46	0
383287	820	382	47	0
383288	857	381	49	0
383289	896	381	50	0
383290	929	382	52	0
383291	965	382	55	0
383292	1000	382	56	0
383293	1035	383	58	0
383294	1069	383	61	0
383295	1102	383	63	0
383296	1136	383	65	0
383297	1171	384	66	0
383298	1204	383	69	0
383299	1237	383	71	0
383300	1270	383	73	0
383301	1314	383	76	0
383302	1348	384	78	0
383303	1380	383	80	0
383304	1417	383	83	0
383305	1454	383	86	0
383306	1503	383	89	0
383307	1536	382	93	0
383308	1569	381	95	0
383309	1604	381	97	0
383310	1639	381	99	0
383311	1674	380	102	0
383312	1707	378	105	0
383313	1740	378	108	0
383314	1789	377	111	0
383315	1824	376	112	0
383316	1858	373	118	0
383317	1902	374	119	0
383318	1936	372	122	0
383319	1970	371	123	0
383320	2002	369	125	0
383321	2036	368	127	0
383322	2072	367	128	0
383323	2105	366	130	0
383324	2140	365	132	0
383325	2175	364	133	0
383326	2217	363	135	0
383327	2253	363	135	0
383328	2301	362	136	0
383329	2334	360	139	0
383330	2369	358	140	0
383331	2402	357	142	0
383332	2437	358	142	0
383333	2472	355	144	0
383334	2507	354	145	0
383335	2543	355	145	0
383336	2575	352	147	0
383337	2610	352	147	0
383338	2643	349	148	0
383339	2679	348	149	0
383340	2715	347	150	0
383341	2750	346	151	0
383342	2783	346	153	0
383343	2819	346	154	0
383344	2859	345	156	0
383345	2894	344	158	0
383346	2928	343	163	0
383347	2960	343	165	0
383348	2994	342	168	0
383349	3028	342	170	0
383350	3062	341	173	0
383351	3102	340	176	0
383352	3136	340	178	0
383353	3170	340	180	0
383354	3202	338	183	0
383355	3239	337	185	0
