frame	time	x	y	burst
183379	33	124	311	0
183380	70	125	313	0
183381	107	128	316	0
183382	145	129	318	0
183383	183	132	321	0
183384	220	135	325	0
183385	257	137	328	0
183386	304	140	332	0
183387	338	143	334	0
183388	374	145	337	0
183389	408	147	340	0
183390	441	148	341	0
183391	475	150	344	0
183392	521	153	347	0
183393	559	155	349	0
183394	593	159	354	0
183395	637	161	357	0
183396	676	163	359	0
183397	710	164	361	0
183398	744	167	364	0
183399	783	169	366	0
183400	821	170	369	0
183401	864	173	373	0
183402	898	176	377	0
183403	934	178	380	0
183404	968	179	382	0
183405	1005	181	385	0
183406	1049	182	386	0
183407	1087	185	390	0
183408	1132	186	392	0
183409	1168	188	394	0
183410	1204	191	398	0
183411	1238	193	401	0
183412	1275	194	402	0
183413	1312	197	406	0
183414	1355	198	408	0
183415	1392	199	410	0
183416	1428	201	413	0
183417	1462	204	419	0
183418	1504	204	420	0
183419	1538	206	423	0
183420	1574	207	424	0
183421	1611	208	427	0
183422	1648	210	430	0
183423	1682	212	433	0
183424	1718	213	435	0
183425	1757	214	435	0
183426	1793	216	435	0
183427	1828	216	434	0
183428	1862	217	435	0
183429	1903	218	434	0
183430	1937	219	434	0
183431	1972	220	434	0
183432	2006	221	434	0
183433	2043	222	434	0
183434	2080	223	434	0
183435	2126	225	434	0
183436	2163	226	435	0
183437	2198	230	436	0
183438	2231	233	437	0
183439	2268	234	437	0
183440	2304	236	438	0
183441	2340	239	439	0
183442	2376	240	440	0
183443	2414	242	441	0
183444	2449	243	441	0
183445	2494	245	442	0
183446	2529	247	443	0
183447	2562	250	444	0
183448	2598	251	444	0
183449	2632	252	445	0
183450	2670	253	445	0
183451	2706	254	445	0
183452	2740	255	445	0
183453	2774	255	445	0
183454	2811	255	444	0
183455	2849	255	444	0
183456	2889	256	444	0
183457	2927	256	444	0
183458	2962	256	444	0
183459	2998	256	444	0
183460	3035	256	444	0
183461	3072	256	444	0
183462	3106	256	444	0
183463	3142	256	444	0
183464	3179	256	444	0
183465	3216	256	444	0
183466	3261	256	444	0
183467	3297	256	444	0
183468	3332	256	444	0
183469	3370	256	444	0
183470	3408	256	444	0
183471	3444	256	444	0
183472	3478	257	444	0
183473	3514	258	445	0
183474	3558	259	445	0
